Elead ID,City,State,Zip,Bought Veh,Bought Veh Model,Bought Veh Trim,Bought Veh Price,Sale Date,Stock#,Vin#
7102088,EL PASO,TX,79936,BMW,X5 M,Base 4dr All-wheel Drive Sports Activity Vehicle,30991,10/25/17,15693,5YMGY0C52BLK26144
7102636,GREENVILLE,GA,30222,Mercedes-Benz,S-Class,S550 4dr Sedan,21990,10/25/17,15667A,WDDNG71X38A217172
7102637,ATLANTA,GA,30315,Mercedes-Benz,S-Class,S550 4dr All-wheel Drive 4MATIC Sedan,61693,10/25/17,15613,WDDUG8FBXFA101897
7102639,ALPHARETTA,GA,30022,Mercedes-Benz,S-Class,S550 4dr Rear-wheel Drive Sedan,62640,10/26/17,15611,WDDUG8CB0FA070082
7102640,ALBANY,GA,31707,Cadillac,XT5,Platinum 4dr All-wheel Drive,50401,10/28/17,15719,1GYKNFRS2HZ182299
7102641,DULUTH,GA,30097,Mercedes-Benz,S-Class,S550 4dr Rear-wheel Drive Sedan,66961,10/28/17,15736,WDDUG8CB9GA242028
7102642,ATLANTA,GA,30357,BMW,M5,Base 4dr Rear-wheel Drive Sedan,68391,10/28/17,15564,WBSFV9C59GD595496
7102643,CINCINNATI,OH,45211,Audi,S7,4.0T Prestige 4dr All-wheel Drive quattro Sportback,32790,10/28/17,15522A,WAU32BFC1DN102448
7102644,LIZELLA,GA,31052,Jaguar,F-TYPE,S 2dr Rear-wheel Drive Coupe,48990,10/28/17,15467A,SAJWA6BC8F8K13940
7102645,POWDER SPRINGS,GA,30127,Mercedes-Benz,SL-Class,SL63 AMG 2dr Roadster,76736,10/28/17,15622,WDDJK7EA9EF025949
7102646,MEMPHIS,TN,38125,Mercedes-Benz,GL-Class,GL450 4dr All-wheel Drive 4MATIC,43990,10/28/17,15625,4JGDF6EE8FA441543
7102651,TUSCALOOSA,AL,35404,BMW,650 Gran Coupe,i 4dr Rear-wheel Drive Sedan,45641,10/28/17,15742,WBA6B2C59FGB99184
7102658,LUTHERSVILLE,GA,30251,Porsche,Panamera,,54000,10/28/17,15644,WP0BB2A76EL062132
7102647,NEWNAN,GA,30265,Mercedes-Benz,E-Class,E350 4dr All-wheel Drive 4MATIC Sedan,26950,10/30/17,15652,WDDHF8JB2EA854172
7102648,BLUE RIDGE,GA,30513,Toyota,4Runner,,8391,10/30/17,15702A,JTEBT14R858020631
7102650,ATLANTA,GA,30349,Land Rover,Range Rover,3.0L V6 Turbocharged Diesel HSE Td6 4dr 4x4,87886,10/30/17,15734,SALGS2FK8HA331937
7102652,KENNESAW,GA,30152,Bentley,Flying Spur,V8 4dr Sedan,141000,10/30/17,15753,SCBET9ZA1FC041700
7102655,WAYZATA,MN,55391,Audi,RS 7,,98790,10/30/17,15735,WUAWAAFC4HN902392
7102660,ELMHURST,NY,11373,Porsche,911,,76250,10/30/17,15617A,WP0CD29978S788063
7102654,ATLANTA,GA,30331,Mercedes-Benz,S-Class,S550 4dr Sedan,23800,10/31/17,15611A,WDDNG71X48A179967
7102666,BROOMFIELD,CO,80020,BMW,335,,35900,10/31/17,15685,WBA3B9G5XFNR94730
7102661,KENNESAW,GA,30152,BMW,X6,xDrive50i 4dr All-wheel Drive Sports Activity Coupe,33890,11/1/17,15733,5UXFG8C50DL590926
7102662,LA FAYETTE,GA,30728,Nissan,GT-R,,65990,11/1/17,15655A,JN1AR5EF7CM251263
7102670,KOREA,CA,BUSAN,BMW,750,,64680,11/1/17,15740,WBA7F0C52GGM20894
7102664,SEYMOUR,TN,37865,Audi,Q7,,30691,11/3/17,15746,WA1DGAFEXED021003
7102663,ATLANTA,GA,30350,Porsche,911,,61287,11/4/17,15754,WP0CA2A91DS140183
7102672,ELLENWOOD,GA,30294,Mercedes-Benz,S-Class,S63 AMG 4dr Sedan,38300,11/4/17,15697,WDDNG7HB3AA327879
7102665,DECATUR,GA,30030,BMW,428 Gran Coupe,i w/SULEV 4dr Rear-wheel Drive Hatchback,35990,11/6/17,15750,WBA4A9C56GG695402
7102667,LOCUST GROVE,GA,30248,RAM,2500,Laramie 4x4 Crew Cab 149 in. WB,42890,11/6/17,15653A,3C6UD5FL8CG256480
7102668,MIAMI,FL,33196,Porsche,911,,46590,11/6/17,15605A,WP0AB29995S742470
7102669,BRENTWOOD,TN,37027,Jaguar,XKR,Base 2dr Convertible,26900,11/6/17,15511A,SAJWA44C889B24225
7094483,NEW MILFORD,CT,6776,Maserati,GranTurismo,,99000,11/7/17,15759,ZAM45VLA0F0129235
7102675,MEMPHIS,TN,38111,BMW,428,i xDrive (A8) 2dr All-wheel Drive Convertible,36123,11/8/17,15756,WBA3V9C56FP946563
7102671,WINTER PARK,FL,32792,BMW,Z4,sDrive35i 2dr Rear-wheel Drive Roadster,31000,11/9/17,15700,WBALM7C54EJ798549
7102673,MOUNT JULIET,TN,37122,Porsche,Macan,Turbo 4dr All-wheel Drive,54590,11/10/17,15646,WP1AF2A59FLB92498
7102676,TYRONE,GA,30290,Ford,F-150,,40265,11/11/17,15623A,1FTEW1EF2GFD48736
7102677,PALMETTO,GA,30268,Rolls-Royce,Phantom,,104989,11/11/17,15696,SCA1S68587UX08444
7102691,GREER,SC,29650,Mercedes-Benz,CL-Class,CL63 AMG 2dr Coupe,56900,11/11/17,15732,WDDEJ7EB0DA031194
7102678,EATONTON,GA,31024,Jaguar,XK,Touring 2dr Coupe,39150,11/13/17,15656,SAJWA4DB0ELB53711
7102680,MABLETON,GA,30126,Jeep,Wrangler Unlimited,Sport 4dr 4x4,45900,11/13/17,15737B,1C4BJWDG5GL315501
7102679,BROOKHAVEN,GA,30329,Porsche,Panamera,,38890,11/14/17,15744,WP0AA2A70DL012100
7102681,MARIETTA,GA,30064,Maserati,Quattroporte,,44500,11/14/17,15775,ZAM56RRA1E1079325
7102684,DENVER,NC,28037,BMW,440,,42400,11/14/17,15745,WBA4E3C57HG187202
7102682,OXFORD,GA,30054,Porsche,911,,37250,11/15/17,15576A,WP0AB29907S731005
7102683,FAIRVIEW,TX,75069,Mercedes-Benz,SL-Class,SL550 2dr Roadster,37790,11/15/17,15622A,WDBSK7BA2CF169390
7102685,BOCA RATON,FL,33431,BMW,650,i 2dr Rear-wheel Drive Convertible,47312,11/16/17,15739,WBAYP9C58FD169644
7102686,POWDER SPRINGS,GA,30127,Toyota,Sequoia,SR5 V8 4x2,14698,11/17/17,15719A,5TDZT34A17S299282
7102694,MARIETTA,GA,30060,Land Rover,Range Rover,5.0L V8 Supercharged Autobiography 4dr 4x4 LWB,80500,11/17/17,15660,SALGV3TFXEA180700
7102687,ROSWELL,GA,30076,Aston Martin,DB9,Base Coupe,79900,11/18/17,15806,SCFFDAAE1BGA13076
7102689,DACULA,GA,30019,Bentley,Continental GTC,,137800,11/18/17,15606,SCBGC3ZA8EC087528
7102690,KENNESAW,GA,30152,BMW,650 Gran Coupe,i 4dr Rear-wheel Drive Sedan,41700,11/18/17,15662,WBA6B2C59FGB99606
7101911,COLUMBUS,GA,31906,BMW,740,i 4dr Rear-wheel Drive Sedan,42500,11/18/17,15784,WBAYA6C58FD826832
7102311,ACWORTH,GA,30102,Aston Martin,DB9,Base Coupe,57990,11/20/17,15709,SCFAD01A18GA09135
7102692,ELLIJAY,GA,30540,Chevrolet,Silverado 2500HD,,32900,11/20/17,15727A,1GCHK23647F509864
7102693,CONYERS,GA,30013,Jaguar,XF,Base 4dr Sedan,19900,11/21/17,15774,SAJWA0FB3CLS60154
7102696,ATLANTA,GA,30311,BMW,750,,35600,11/22/17,15780,WBAYA8C53ED825257
7102698,ATLANTA,GA,30311,BMW,750,,32737,11/22/17,15783,WBAYA8C52ED825279
7102700,GROVETOWN,GA,30813,BMW,X5,xDrive35i 4dr All-wheel Drive Sports Activity Vehicle,44900,11/22/17,15804,5UXKR0C53G0U48280
7102697,SNELLVILLE,GA,30078,INFINITI,M35,Base 4dr Rear-wheel Drive Sedan,9503,11/25/17,15699A,JN1CY0AP6AM911626
7092209,MARIETTA,GA,30067,Mercedes-Benz,SL-Class,SL63 AMG 2dr Roadster,48600,11/27/17,15757,WDBSK7AA6BF161552
7102699,GRIFFIN,GA,30223,Porsche,Panamera,2 4dr Rear-wheel Drive Hatchback,42669,11/27/17,15795,WP0AA2A78EL015196
7102701,ALPHARETTA,GA,30009,BMW,535,i 4dr Rear-wheel Drive Sedan,28000,11/27/17,15731,WBA5B1C57ED478555
7102702,MARIETTA,GA,30066,Mercedes-Benz,SL-Class,SL550 2dr Roadster,52900,11/28/17,15765,WDDJK7DA8DF011086
7102705,AUSTELL,GA,30106,Hummer,H3,Base 4dr All-wheel Drive,12690,11/28/17,15706,5GTDN136468106639
7102703,GREENSBORO,NC,27405,BMW,328,,22300,11/29/17,15701,WBA3A5C50FP604112
7094124,MARIETTA,GA,30062,Mercedes-Benz,CLS-Class,CLS63 AMG 4dr Sedan,47500,11/30/17,15363A,WDDLJ7EB1CA052738
7102707,JACKSONVILLE,FL,32204,Maserati,GranTurismo,,74801,12/1/17,15771,ZAM45VMA7E0087059
7102708,SENOIA,GA,30276,Jaguar,F-TYPE,R 2dr Rear-wheel Drive Coupe,60422,12/4/17,15801,SAJWA6DAXFMK11383
7102713,HAYS,KS,67601,BMW,X4,M40i 4dr All-wheel Drive Sports Activity Vehicle,48500,12/4/17,15749,5UXXW7C33H0W63620
7102710,SANDY SPRINGS,GA,30328,INFINITI,Q50,,23396,12/5/17,15785,JN1BV7AP5FM355409
7102711,CLEVELAND,TN,37311,Jaguar,F-PACE,,48670,12/5/17,15767,SADCK2BVXHA082244
7102716,WELLESLEY HILLS,MA,2481,Porsche,911,,52941,12/6/17,15813,WP0CB29987S775455
7102724,EDMOND,OK,73013,Mercedes-Benz,CLK-Class,CLK500 2dr Convertible,10190,12/7/17,15709A,WDBTK75G26T066948
7102714,DAPHNE,AL,36526,INFINITI,QX80,,45600,12/8/17,15808,JN8AZ2NF0H9642216
7102715,ANDERSON,SC,29621,Audi,A8,L 3.0T 4dr All-wheel Drive quattro LWB Sedan,41941,12/8/17,15752,WAU3GAFD5FN000612
7102717,CHATTANOOGA,TN,37421,BMW,530,i xDrive 4dr All-wheel Drive Sedan,49500,12/11/17,15599,WBAJA7C31HG904214
7102719,MARIETTA,GA,30066,INFINITI,M37,Base 4dr Rear-wheel Drive Sedan,13900,12/11/17,15737E,JN1BY1AP5BM324224
7102722,SAINT JAMES,NY,11780,Chevrolet,Corvette,Stingray 2dr Coupe,49191,12/11/17,15818,1G1YD2D72G5100374
7102718,CEDARTOWN,GA,30125,Hyundai,Sonata,,13000,12/12/17,15686A,5NPE24AF3FH183108
7102729,RALEIGH,NC,27617,Audi,A8,L 3.0T 4dr All-wheel Drive quattro LWB Sedan,52201,12/13/17,15812,WAU44AFD9HN013587
7098682,ALPHARETTA,GA,30022,Jaguar,XK,XKR 2dr Coupe,39000,12/14/17,15659,SAJWA4DC5CMB46849
7102720,DETROIT,MI,48221,Mercedes-Benz,E-Class,E350 2dr Cabriolet,29400,12/14/17,15747,WDDKK5KF2DF202199
7102721,KNOXVILLE,TN,37922,Mercedes-Benz,S-Class,S550 4dr All-wheel Drive 4MATIC Sedan,62900,12/14/17,15764,WDDUG8FB9FA109702
7102728,RIVIERA BEACH,FL,33404,Porsche,911,,64201,12/14/17,15764A,WP0AB29943S686791
7102723,JEFFERSON,GA,30549,Porsche,911,,68800,12/16/17,15729,WP0AB2A97CS121253
7102725,ATLANTA,GA,30308,Audi,A3,,29400,12/16/17,15848,WAU6ULFFXH1058115
7102726,SANDY SPRINGS,GA,30350,Porsche,Panamera,,61799,12/16/17,15834,WP0AA2A76GL006497
7102727,MONROE,GA,30656,Mercedes-Benz,CLS-Class,(A7) CLS550 4dr Rear-wheel Drive Sedan,34750,12/16/17,15590,WDDLJ7DB8EA124216
7102747,BEAR,DE,19701,BMW,X5,xDrive50i 4dr All-wheel Drive Sports Activity Vehicle,47500,12/16/17,15738,5UXKR6C57F0J75247
7102731,WARNER ROBINS,GA,31093,BMW,535,i 4dr Rear-wheel Drive Sedan,33990,12/18/17,15751,WBA5B1C51FD921090
7102732,ALPHARETTA,GA,30004,Bentley,Continental GTC,Base 2dr Convertible,57769,12/18/17,15823,SCBDR33W98C055195
7102730,KENNESAW,GA,30152,BMW,550,i 4dr Rear-wheel Drive Sedan,38346,12/19/17,15677,WBAKN9C57FD961005
7102733,FAIRBURN,GA,30213,Bentley,Continental GT,V8 Coupe,94900,12/21/17,15606A,SCBFT7ZA1DC080356
7102735,ALPHARETTA,GA,30004,BMW,435,i 2dr Rear-wheel Drive Coupe,31302,12/21/17,15741,WBA3R1C50FK194474
7102737,GRANTS PASS,OR,97527,BMW,X5,xDrive35i 4dr All-wheel Drive Sports Activity Vehicle,33150,12/21/17,15845,5UXKR0C50F0K61982
7102734,CHARLOTTE,NC,28210,Land Rover,Discovery Sport,HSE 4x4,35109,12/22/17,15805,SALCR2BG5GH623451
7102736,HENDERSONVILLE,NC,28792,Ford,Shelby GT350,Base 2dr Fastback,49900,12/22/17,15789C,1FA6P8JZ4G5520058
7102739,ATLANTA,GA,30327,Porsche,911,Targa 4S 2dr All-wheel Drive Coupe,99200,12/22/17,15796,WP0BB2A96FS135430
7099367,FAYETTEVILLE,GA,30215,BMW,535,i 4dr Rear-wheel Drive Sedan,39500,12/23/17,15781,WBA5B1C59GG552625
7102738,CARROLLTON,GA,30116,INFINITI,QX80,,44900,12/23/17,15811,JN8AZ2NF3H9644199
7102740,KENNESAW,GA,30152,BMW,535,i 4dr Rear-wheel Drive Sedan,32000,12/26/17,15782,WBA5B1C50ED484391
7102758,SAN ANTONIO,TX,78218,Mercedes-Benz,GLS 450,GLS450 4dr All-wheel Drive 4MATIC,56700,12/26/17,15690,4JGDF6EEXHA860996
7102742,NASHVILLE,TN,37203,BMW,X5,xDrive50i 4dr All-wheel Drive Sports Activity Vehicle,45900,12/27/17,15838,5UXKR6C57F0J73790
7102743,MARIETTA,GA,30062,Mercedes-Benz,GLE 350,GLE350 4dr All-wheel Drive 4MATIC,48900,12/27/17,15814,4JGDA5HB5HA875058
7102746,LITHONIA,GA,30038,Maserati,Quattroporte,,68700,12/27/17,15822C,ZAM56PPA6E1080414
7102745,ATLANTA,GA,30341,Mercedes-Benz,E-Class,E350 4dr All-wheel Drive 4MATIC Sedan,26464,12/28/17,15837,WDDHF8JB8FB115707
7102749,LITHONIA,GA,30038,Dodge,Ram 1500,,22600,12/28/17,15653B,1D7RV1CT7BS556176
7100434,MARIETTA,GA,30068,Ford,F-150,Raptor 4x4 SuperCrew Cab Styleside 5.5 ft. box 145 in. WB,72900,12/29/17,15831,1FTFW1RG0JFA04014
7102748,BERKELEY LAKE,GA,30096,Mercedes-Benz,M-Class,ML63 AMG 4dr All-wheel Drive 4MATIC,54700,12/29/17,15802,4JGDA7EB4DA198238
7102750,MILTON,GA,30004,Porsche,Panamera,,59400,12/30/17,15779,WP0AA2A72GL004634
7102751,CHATTANOOGA,TN,37415,BMW,435,i 2dr Rear-wheel Drive Convertible,40191,12/30/17,15755,WBA3T3C58FP738512
7102757,APEX,NC,27502,BMW,X3,xDrive28i 4dr All-wheel Drive Sports Activity Vehicle,27900,12/30/17,15839,5UXWX9C51E0D41840
7102761,WARE SHOALS,SC,29692,Mercedes-Benz,E-Class,E350 2dr Cabriolet,36000,12/30/17,15856,WDDKK5KF2EF266731
7102752,PORT WENTWORTH,GA,31407,BMW,M5,Base 4dr Rear-wheel Drive Sedan,39570,1/2/18,15781A,WBSFV9C53DD096303
7102753,CANTON,GA,30114,Mercedes-Benz,M-Class,ML350 4dr All-wheel Drive 4MATIC,34100,1/2/18,15835,4JGDA5HB5FA518055
7102759,STERLING,NE,68443,Chevrolet,Camaro,2SS 2dr Coupe,32450,1/2/18,15821,1G1FH1R7XG0142206
7102754,CUMMING,GA,30040,Maserati,Ghibli,S Q4 4dr All-wheel Drive Sedan,41000,1/3/18,15815,ZAM57RTA6F1135167
7102755,WOODSTOCK,GA,30188,Ford,F-150,,23700,1/3/18,15623B,1FTFW1CV1AFD07679
7102756,WOODSTOCK,GA,30189,INFINITI,QX80,,46000,1/4/18,15810,JN8AZ2NF0H9644192
7102767,DACULA,GA,30019,Porsche,Panamera e-Hybrid,S 4dr Rear-wheel Drive Hatchback,45900,1/5/18,15833,WP0AD2A79EL044696
7102762,HOLLY SPRINGS,NC,27540,BMW,328,i (A8) 4dr Rear-wheel Drive Sedan,11491,1/6/18,15779A,WBA3A5G54CNP16851
7102763,DALLAS,GA,30132,Mercedes-Benz,SL-Class,SL550 2dr Roadster,48137,1/6/18,15713,WDDJK7DA4EF027688
7102764,MARIETTA,GA,30064,Mercedes-Benz,E-Class,E350 2dr Cabriolet,36750,1/6/18,15854,WDDKK5KF6EF281376
7102765,CHARLOTTE,NC,28277,Porsche,911,,41910,1/6/18,15729A,WP0AA2A98AS706083
7102766,ACWORTH,GA,30101,Nissan,Altima,2.5 SL 4dr Sedan,9850,1/8/18,15848A,1N4AL3AP6DN547300
7099907,DALTON,GA,30720,BMW,Alpina B7,,46600,1/10/18,15887,WBAYE8C55FD781901
7102768,LADSON,SC,29456,Mercedes-Benz,E-Class,E550 4dr All-wheel Drive 4MATIC Sedan,25980,1/10/18,15781B,WDDHF9BB8CA594555
7102769,DECATUR,GA,30034,Bentley,Continental GT,Base Coupe,36900,1/10/18,15834A,SCBCR63W45C027264
7102770,BIRMINGHAM,AL,35242,BMW,X5,sDrive35i 4dr 4x2 Sports Activity Vehicle,47000,1/10/18,15868,5UXKR2C36H0X03967
7102771,SMYRNA,GA,30080,BMW,M4,GTS 2dr Rear-wheel Drive Coupe,115000,1/11/18,15867,WBS4S9C53GK578849
7102772,LAWRENCEVILLE,GA,30044,Lexus,RC 350,Base 2dr Rear-wheel Drive Coupe,40200,1/12/18,15803,JTHHE5BC1H5016195
7102773,NAPLES,FL,34119,BMW,X5,xDrive50i 4dr All-wheel Drive Sports Activity Vehicle,34990,1/12/18,15836,5UXZV8C54D0C16178
7102774,WOBURN,MA,1801,Cadillac,CTS-V,Base 4dr Sedan,38900,1/13/18,15770,1G6DV5EPXD0165424
7102775,SMYRNA,GA,30080,Audi,RS 7,,47500,1/13/18,15769,WAUW2AFC6FN021424
7102776,KENNESAW,GA,30144,Mercedes-Benz,C-Class,,27300,1/13/18,15786,55SWF4KB0GU160386
7102550,SYLACAUGA,AL,35151,McLaren,570GT,Base Rear-wheel Drive Coupe,178691,1/15/18,15889,SBM13GAA1HW003033
7102778,ACWORTH,GA,30101,BMW,X4,xDrive28i 4dr All-wheel Drive Sports Activity Vehicle,33600,1/15/18,15825,5UXXW3C55G0M90238
7102779,HOSCHTON,GA,30548,BMW,X6,xDrive35i 4dr All-wheel Drive Sports Activity Coupe,57900,1/15/18,15715B,5UXKU2C30H0U29339
7102780,PEWAUKEE,WI,53072,BMW,640,i 2dr Rear-wheel Drive Convertible,35500,1/15/18,15822A,WBALW7C5XDDX58709
7102781,LANETT,AL,36863,Audi,A8,L 4.0T Sport 4dr All-wheel Drive quattro LWB Sedan,68400,1/15/18,15869,WAU43AFD8HN003703
7102782,ALPHARETTA,GA,30004,BMW,X1,,30600,1/16/18,15873,WBXHT3C31H5F76492
7102783,SUNSET,SC,29685,Mercedes-Benz,S-Class,S63 AMG 4dr All-wheel Drive 4MATIC Sedan,75000,1/16/18,15684,WDDUG7JB3EA049268
7102787,LAKE HAVASU CITY,AZ,86403,Mercedes-Benz,SL-Class,SL63 AMG 2dr Roadster,79501,1/16/18,15642,WDDJK7EA8FF031257
7102784,CANTON,GA,30115,Jeep,Wrangler Unlimited,Rubicon 4dr 4x4,32000,1/17/18,15832,1C4BJWFG3CL277368
7102790,RIVERVIEW,FL,33578,Dodge,Viper,SRT10 2dr Convertible,57500,1/18/18,15885,1B3JZ65Z88V201102
7102794,GAINESVILLE,GA,30506,Maserati,Quattroporte,,20337,1/18/18,15606B,ZAMFE39A370030303
7102792,MORTON GROVE,IL,60053,Ferrari,F430,,102191,1/19/18,15760,ZFFEW58AX70154290
7102796,DACULA,GA,30019,BMW,428,,32582,1/19/18,15875,WBA3V5C57FP752648
7102760,BONAIRE,GA,31005,BMW,X5,xDrive35i 4dr All-wheel Drive Sports Activity Vehicle,38899,1/20/18,15871,5UXKR0C54F0K66182
7102788,KNOXVILLE,TN,37932,Toyota,4Runner,,31400,1/20/18,15876,JTEBU5JR7G5283416
7102791,LITHONIA,GA,30038,Mercedes-Benz,GLA-Class,,29900,1/20/18,15904,WDCTG4GB1FJ033366
7102793,NICEVILLE,FL,32578,Tesla,Model X,,85101,1/20/18,15665A,5YJXCBE29HF049951
7102789,AUBURN,AL,36832,BMW,750,i xDrive 4dr All-wheel Drive Sedan,69500,1/22/18,15867A,WBA7F2C52GG415108
7102795,KENNESAW,GA,30152,Jeep,Wrangler Unlimited,Sahara 4dr 4x4,31351,1/22/18,15908,1C4BJWEG6EL295464
7102799,MIAMI,FL,33180,Mercedes-Benz,E-Class,E550 2dr Cabriolet,64701,1/22/18,15892,WDDKK7DF3HF358413
7102805,ANNISTON,AL,36207,Porsche,911,,72900,1/22/18,15778A,WP0AD29917S786380
7102797,VENTURA,CA,93003,Porsche,Panamera,,58451,1/23/18,15893A,WP0BB2A77EL063726
7102798,DACULA,GA,30019,BMW,X5,xDrive35i 4dr All-wheel Drive Sports Activity Vehicle,33625,1/25/18,15843,5UXKR0C59F0K54786
7102801,FAIRBURN,GA,30213,Mercedes-Benz,CLA-Class,CLA250 4dr Front-wheel Drive Sedan,20851,1/25/18,15704,WDDSJ4EB6EN121445
7102802,SUWANEE,GA,30024,BMW,528,,16900,1/25/18,15825A,WBAFR1C58BC743744
7102811,DENVER,CO,80218,Porsche,911,,122900,1/25/18,15830,WP0AD2A96FS160298
7102800,OOLTEWAH,TN,37363,Mercedes-Benz,CLS-Class,CLS63 AMG 4dr All-wheel Drive 4MATIC Sedan,61900,1/26/18,15863,WDDLJ7GB3EA113135
7093587,MARIETTA,GA,30067,Porsche,Macan,S 4dr All-wheel Drive,46661,1/27/18,15872,WP1AB2A59FLB74160
7102803,UPATOI,GA,31829,BMW,550,i 4dr Rear-wheel Drive Sedan,28000,1/27/18,15831B,WBAFR9C50DDX80606
7102806,DACULA,GA,30019,Mercedes-Benz,E-Class,E350 4dr All-wheel Drive 4MATIC Sedan,27994,1/27/18,15293A,WDDHF8JB0EA855479
7102808,MARIETTA,GA,30068,Mercedes-Benz,SL-Class,SL63 AMG 2dr Roadster,42550,1/27/18,15684A,WDBSK70F99F154957
7102813,MASSAPEQUA,NY,11758,Jaguar,XJ,XJ Supercharged 4dr Rear-wheel Drive Sedan,57101,1/27/18,15568,SAJWA1CE9GMV99425
7102804,LITHONIA,GA,30038,BMW,428,i xDrive w/SULEV (A8) 2dr All-wheel Drive Coupe,24900,1/28/18,15826,WBA3N9C51FK247581
7102814,TAMPA,FL,33647,Audi,R8,,65401,1/29/18,15865,WUAAU34268N003010
7102815,ATLANTA,GA,30349,Bentley,Flying Spur,Base 4dr Sedan,125500,1/29/18,15926,SCBEC9ZAXEC089467
7095796,SMYRNA,GA,30080,BMW,320,,19400,1/30/18,15888,WBA3C3C53FK201270
7102809,ATLANTA,GA,30308,BMW,428,,22200,1/30/18,15816,WBA3N5C54EK196553
7102810,DENVER,NC,28037,Maserati,Quattroporte,,22750,1/30/18,15787C,ZAMCE39A770028234
7101881,MOUNT PLEASANT,SC,29464,Maserati,Quattroporte,,77000,1/30/18,15867B,ZAM56RPA5H1197157
7102812,LITTLE ROCK,AR,72206,Jaguar,XK-Series,Base 2dr Convertible,28850,1/31/18,15907,SAJXA44C079B13531
7102816,WILTON MANORS,FL,33305,Mercedes-Benz,AMG GT,,97450,1/31/18,15921,WDDYJ7HA9HA011337
7102817,MACON,GA,31211,Toyota,Highlander,,29101,1/31/18,15767A,5TDYKRFH0FS089928
7102819,RICHARDSON,TX,75081,Rolls-Royce,Wraith,Base 2dr Coupe,189900,2/1/18,15669,SCA665C57EUX84617
7102823,ATLANTA,GA,30338,Mercedes-Benz,C-Class,,27550,2/1/18,15608,55SWF4JB0GU156372
7102824,KUMASI GHANA-WEST,SK,0,Mercedes-Benz,E-Class,E350 4dr All-wheel Drive 4MATIC Sedan,15401,2/2/18,15590A,WDDHF8JB7CA542734
7102820,STATESBORO,GA,30461,Audi,Q7,3.0T S line Prestige 4dr All-wheel Drive quattro Sport Utility,29700,2/3/18,15698,WA1DGAFEXFD008804
7102822,LAWRENCEVILLE,GA,30043,Mercedes-Benz,SLK-Class,SLK250 2dr Roadster,30500,2/3/18,15912,WDDPK4HA7FF103263
7102825,ATLANTA,GA,30311,Mercedes-Benz,E-Class,E350 4dr All-wheel Drive 4MATIC Sedan,27500,2/3/18,15911,WDDHF8JB9FB095788
7102826,GREENSBORO,GA,30642,BMW,428,i w/SULEV (A8) 2dr Rear-wheel Drive Coupe,29317,2/3/18,15906,WBA3N7C55GK226528
7102836,MACON,GA,31217,Mercedes-Benz,C-Class,,27850,2/3/18,15914,55SWF4JB0HU219424
7102827,LISBON,OH,44432,Jaguar,F-TYPE,,54400,2/5/18,15949,SAJWB6BCXG8K32407
7102845,ROME,GA,30165,Bentley,Continental Flying Spur,,85850,2/5/18,15910,SCBBR9ZA9DC080324
7102828,CANTON,GA,30114,Chevrolet,Silverado 1500,,33500,2/6/18,15831A,3GCUKSECXEG414383
7102829,KATHLEEN,GA,31047,Mercedes-Benz,E-Class,E350 2dr Rear-wheel Drive Coupe,24500,2/6/18,15711A,WDDKJ5KB2EF288700
7102834,EMMAUS,PA,18049,Aston Martin,DB9,Base Coupe,70201,2/6/18,15861,SCFAD01A78GA09589
7102843,CYPRESS,TX,77433,Lexus,GX 460,Luxury 4dr 4x4,36691,2/6/18,15860,JTJJM7FX3E5069441
7102830,ATLANTA,GA,30326,BMW,640,i 2dr Rear-wheel Drive Convertible,43345,2/7/18,15648,WBALW7C54FD596109
7102831,MARIETTA,GA,30064,Ford,Mustang,GT Premium 2dr Coupe,26900,2/7/18,15789A,1ZVFT82H775241292
7102833,FRANKLIN,TN,37064,Ferrari,California,Base 2dr Convertible,116500,2/7/18,15909,ZFF65LJA2B0181174
7102835,MELBOURNE,FL,32934,BMW,X5,xDrive50i 4dr All-wheel Drive Sports Activity Vehicle,30850,2/8/18,15836A,5UXZV8C56D0C15159
7102837,CHARLOTTE,NC,28209,Jeep,Grand Cherokee,Overland 4dr 4x4,32700,2/8/18,15885A,1C4RJFCMXEC315707
7102850,BATESBURG,SC,29006,Maserati,GranTurismo,Base 2dr Convertible,55450,2/8/18,15898,ZAM45KMA6A0053333
7102838,AUSTELL,GA,30168,Mercedes-Benz,SL-Class,SL550 2dr Roadster,22200,2/9/18,15736A,WDBSK71F98F136004
7102839,MCDONOUGH,GA,30252,BMW,550,i 4dr Rear-wheel Drive Sedan,35850,2/9/18,15918,WBAKN9C55ED682019
7102840,ATLANTA,GA,30316,BMW,M5,Base 4dr Rear-wheel Drive Sedan,58900,2/9/18,15882,WBSFV9C59ED593776
7102841,VINCENT,AL,35178,Mercedes-Benz,E-Class,E350 2dr Cabriolet,32191,2/10/18,15936,WDDKK5KF6EF226345
7102842,MARIETTA,GA,30068,Mercedes-Benz,GLA-Class,,24990,2/10/18,15916,WDCTG4GB8FJ040816
7102862,BALTIMORE,MD,21212,Porsche,Macan,S 4dr All-wheel Drive,46500,2/10/18,15829,WP1AB2A56FLB59695
7102852,JUPITER,FL,33458,Mercedes-Benz,S-Class,S550 2dr All-wheel Drive 4MATIC Coupe,78700,2/12/18,15651,WDDXJ8FB4FA006024
7102844,ATLANTA,GA,30316,Mercedes-Benz,GLA-Class,,23000,2/13/18,15938,WDCTG4GB6FJ032973
